trip_id,vehicle_id,driver_id,driver_name,trip_date,trip_month,trip_quarter,route_name,route_category,distance_km,fuel_consumed_l,fuel_efficiency_kml,fuel_cost_inr,road_difficulty,difficulty_tier,traffic_level,weather,delay_minutes,delivery_status,expected_duration_h,actual_duration_h,total_maint_cost_inr,maint_count,avg_downtime_h,toll_cost_inr,labour_cost_inr,total_trip_cost_inr,cost_per_km,driver_perf_score,safety_rating,experience_years,vehicle_type,fuel_type,year_mfg,base_km_per_l,capacity_kg,customer_location,avg_speed_kmph
T0394,V009,D025,Driver_25,2023-09-20 00:00:00,9,3,Route_Highway_2,Highway,227.7,38.86,5.859495625321667,3653.62,9.5,Hard,High,Rain,76,Major Delay,3.79,5.06,69521.94,3,20.133333333333333,629.3051079342441,789.8340915177921,28246.739199452037,124.05,55.06,5.0,5,Sedan,Diesel,2023,8.39,3652,West Zone,64.5
T0395,V001,D007,Driver_7,2023-09-20 16:00:00,9,3,Route_City_B,City,108.1,12.01,9.000832639467111,1129.4,7.6,Hard,Low,Clear,3,Minor Delay,1.8,1.85,34132.28,2,36.45,0.0,413.80833861642714,18609.348338616426,172.15,72.86,3.3,3,SUV,Petrol,2023,9.31,8013,East Zone,63.8
T0396,V020,D020,Driver_20,2023-09-21 08:00:00,9,3,Route_City_A,City,168.5,12.19,13.822805578342905,1127.54,8.9,Hard,Low,Hot,33,Major Delay,2.81,3.36,18395.2,1,26.0,0.0,827.1447793384657,20349.884779338467,120.77,81.0,4.4,13,SUV,Diesel,2021,14.03,4797,North Zone,88.7
T0397,V013,D006,Driver_6,2023-09-22 00:00:00,9,3,Route_Mixed,Mixed,245.9,14.91,16.492287055667337,1428.4,2.8,Easy,Medium,Rain,0,On Time,4.1,4.1,18146.56,1,33.3,511.2323682488771,968.5892816745298,21054.781649923407,85.62,91.74,3.6,1,Bus,Petrol,2011,17.12,3573,East Zone,55.3
T0398,V016,D021,Driver_21,2023-09-22 16:00:00,9,3,Route_City_A,City,208.8,15.88,13.148614609571789,1504.75,6.3,Hard,Very High,Clear,63,Major Delay,3.48,4.53,35493.38,2,22.25,0.0,1062.3576765256246,20313.797676525624,97.29,72.28,4.4,19,Van,Petrol,2019,16.2,8489,East Zone,90.2
T0399,V013,D024,Driver_24,2023-09-23 08:00:00,9,3,Route_Rural_X,Rural,395.4,25.17,15.70917759237187,2519.71,7.3,Hard,Medium,Rain,32,Major Delay,6.59,7.12,18146.56,1,33.3,0.0,1522.989782682856,22189.259782682857,56.12,81.91,3.5,4,Bus,Petrol,2011,17.12,3573,North Zone,58.5
T0400,V014,D001,Driver_1,2023-09-24 00:00:00,9,3,Route_Highway_1,Highway,71.8,5.53,12.98372513562387,595.89,7.1,Hard,Medium,Rain,66,Major Delay,1.2,2.3,60260.29,5,25.580000000000002,161.99912583133178,539.9313263955798,13349.878452226912,185.93,72.79,4.8,5,Van,CNG,2014,13.81,1521,North Zone,53.0
T0401,V003,D017,Driver_17,2023-09-24 16:00:00,9,3,Route_Highway_1,Highway,284.2,37.33,7.613179748191803,3859.96,4.7,Moderate,Low,Clear,3,Minor Delay,4.74,4.79,46267.04,3,3.8333333333333335,817.2100937440681,1216.5915560279045,21316.10831643864,75.0,68.92,3.1,15,Sedan,Diesel,2023,7.98,7541,North Zone,61.8
T0402,V006,D011,Driver_11,2023-09-25 08:00:00,9,3,Route_City_B,City,173.6,21.42,8.104575163398692,2091.69,1.1,Easy,High,Rain,77,Major Delay,2.89,4.18,19346.64,1,29.0,0.0,987.2579868956564,22425.587986895654,129.18,53.91,3.5,3,Van,Diesel,2016,10.74,7599,West Zone,83.4
T0403,V018,D022,Driver_22,2023-09-26 00:00:00,9,3,Route_Highway_2,Highway,182.7,29.9,6.110367892976589,2798.17,6.2,Hard,High,Clear,0,On Time,3.04,3.04,61824.66,4,15.649999999999999,547.5717806562037,910.8830618967464,19712.78984255295,107.9,67.04,3.3,7,Bus,Electric,2021,7.14,6175,Central,38.8
T0404,V019,D018,Driver_18,2023-09-26 16:00:00,9,3,Route_Mixed,Mixed,292.7,29.06,10.072264280798349,2476.36,3.3,Moderate,Medium,Fog,78,Major Delay,4.88,6.18,68962.6,4,20.1,817.957748984085,959.8345113435212,21494.802260327608,73.44,58.12,3.5,15,Truck,Petrol,2021,10.45,661,Central,43.7
T0405,V005,D021,Driver_21,2023-09-27 08:00:00,9,3,Route_Rural_Y,Rural,283.1,35.0,8.088571428571429,3149.68,5.1,Moderate,High,Storm,91,Major Delay,4.72,6.24,14482.130000000001,3,22.599999999999998,0.0,1135.335260658249,9112.391927324916,32.19,54.12,4.4,19,Bus,Diesel,2023,11.08,5986,North Zone,96.6
T0406,V015,D017,Driver_17,2023-09-28 00:00:00,9,3,Route_Highway_1,Highway,396.7,37.18,10.66971490048413,3553.19,9.6,Hard,Very High,Storm,130,Major Delay,6.61,8.78,33176.83,4,30.275000000000002,814.2015259657085,2125.35290286848,14786.951928834189,37.27,45.42,3.1,15,SUV,Petrol,2017,16.98,4343,West Zone,42.3
T0407,V002,D007,Driver_7,2023-09-28 16:00:00,9,3,Route_Rural_X,Rural,68.8,8.96,7.678571428571428,840.39,4.6,Moderate,Medium,Rain,32,Major Delay,1.15,1.68,10495.08,1,16.3,0.0,432.16411980786853,11767.634119807868,171.04,62.92,3.3,3,Bus,Diesel,2013,9.56,3112,Central,69.7
T0408,V010,D017,Driver_17,2023-09-29 08:00:00,9,3,Route_City_B,City,59.6,9.453165320096153,6.304766496921243,460.2,8.6,Hard,Medium,Rain,50,Major Delay,0.99,1.83,55975.82,4,22.625,0.0,349.45184723449444,14803.606847234494,248.38,54.7,3.1,15,Bus,Petrol,2017,14.54,2085,North Zone,70.6
T0409,V018,D020,Driver_20,2023-09-30 00:00:00,9,3,Route_City_B,City,295.2,39.05,7.559539052496799,4040.63,2.7,Easy,Medium,Clear,21,Minor Delay,4.92,5.27,61824.66,4,15.649999999999999,0.0,876.4972227039857,20373.29222270399,69.02,69.69,4.4,13,Bus,Electric,2021,7.14,6175,Central,64.3
T0410,V013,D009,Driver_9,2023-09-30 16:00:00,9,3,Route_Rural_Y,Rural,239.8,15.12,15.85978835978836,1489.79,7.1,Hard,High,Fog,0,On Time,4.0,4.0,18146.56,1,33.3,0.0,1048.3866401552002,20684.736640155203,86.26,91.91,4.0,15,Bus,Petrol,2011,17.12,3573,South Zone,75.1
T0411,V005,D017,Driver_17,2023-10-01 08:00:00,10,4,Route_Rural_X,Rural,124.2,12.6,9.857142857142858,1268.44,9.8,Hard,Medium,Clear,0,On Time,2.07,2.07,14482.130000000001,3,22.599999999999998,0.0,615.0267057098981,6710.843372376565,54.03,74.72,3.1,15,Bus,Diesel,2023,11.08,5986,South Zone,46.1
T0412,V001,D020,Driver_20,2023-10-02 00:00:00,10,4,Route_Highway_2,Highway,50.2,6.45,7.782945736434109,708.8,1.9,Easy,High,Clear,38,Major Delay,0.84,1.47,34132.28,2,36.45,144.01857749802895,330.09989454033774,18249.058472038367,363.53,66.12,4.4,13,SUV,Petrol,2023,9.31,8013,South Zone,68.7
T0413,V001,D022,Driver_22,2023-10-02 16:00:00,10,4,Route_Rural_X,Rural,52.6,7.23,7.275242047026279,667.15,1.1,Easy,High,Clear,0,On Time,0.88,0.88,34132.28,2,36.45,0.0,146.1404601869828,17879.43046018698,339.91,69.67,3.3,7,SUV,Petrol,2023,9.31,8013,North Zone,56.1
T0414,V018,D022,Driver_22,2023-10-03 08:00:00,10,4,Route_Highway_2,Highway,359.8,54.88,6.5561224489795915,5763.52,4.9,Moderate,Medium,Clear,0,On Time,6.0,6.0,61824.66,4,15.649999999999999,1201.1429383964694,1529.458158010014,23950.286096406486,66.57,68.05,3.3,7,Bus,Electric,2021,7.14,6175,North Zone,76.3
T0415,V015,D008,Driver_8,2023-10-04 00:00:00,10,4,Route_Rural_X,Rural,92.9,6.84,13.58187134502924,595.37,1.8,Easy,Very High,Rain,97,Major Delay,1.55,3.17,33176.83,4,30.275000000000002,0.0,495.4394929478068,9385.016992947807,101.02,63.92,4.1,5,SUV,Petrol,2017,16.98,4343,South Zone,39.9
T0416,V017,D017,Driver_17,2023-10-04 16:00:00,10,4,Route_Rural_X,Rural,142.9,12.29,11.627339300244103,1120.18,7.7,Hard,Medium,Clear,0,On Time,2.38,2.38,1503.97,1,34.1,0.0,598.6343672775084,3222.784367277509,22.55,78.73,3.1,15,SUV,Diesel,2018,11.39,7373,Central,70.0
T0417,V011,D007,Driver_7,2023-10-05 08:00:00,10,4,Route_City_A,City,106.1,7.12,14.901685393258425,691.86,9.2,Hard,Low,Fog,40,Major Delay,1.77,2.44,16252.189999999999,2,29.549999999999997,0.0,467.86060942902145,9285.81560942902,87.52,77.36,3.3,3,SUV,Diesel,2014,15.48,4443,West Zone,43.0
T0418,V017,D001,Driver_1,2023-10-06 00:00:00,10,4,Route_City_B,City,154.9,14.72,10.523097826086957,1485.65,4.9,Moderate,High,Clear,48,Major Delay,2.58,3.38,1503.97,1,34.1,0.0,748.5448633951881,3738.164863395188,24.13,71.53,4.8,5,SUV,Diesel,2018,11.39,7373,Central,49.5
T0419,V013,D013,Driver_13,2023-10-06 16:00:00,10,4,Route_Rural_X,Rural,46.4,3.0,15.466666666666667,262.44,3.3,Moderate,High,Clear,32,Major Delay,0.77,1.31,18146.56,1,33.3,0.0,245.35817114723397,18654.358171147236,402.03,80.56,3.3,5,Bus,Petrol,2011,17.12,3573,Central,45.3
T0420,V001,D023,Driver_23,2023-10-07 08:00:00,10,4,Route_Rural_Y,Rural,217.2,28.81,7.5390489413398125,2779.23,4.9,Moderate,Medium,Rain,35,Major Delay,3.62,4.2,34132.28,2,36.45,0.0,1205.7279837348196,21051.09798373482,96.92,68.69,5.0,17,SUV,Petrol,2023,9.31,8013,North Zone,42.8
T0421,V002,D019,Driver_19,2023-10-08 00:00:00,10,4,Route_Rural_X,Rural,45.7,5.92,7.719594594594595,527.56,7.5,Hard,High,Clear,30,Major Delay,0.76,1.26,10495.08,1,16.3,0.0,298.45668446566725,11321.096684465667,247.73,64.29,3.5,10,Bus,Diesel,2013,9.56,3112,South Zone,87.8
T0422,V009,D024,Driver_24,2023-10-08 16:00:00,10,4,Route_Highway_1,Highway,324.1,56.52,5.734253361641897,6009.67,1.1,Easy,Very High,Clear,90,Major Delay,5.4,6.9,69521.94,3,20.133333333333333,1283.7598812432223,1380.2462645648832,31847.656145808105,98.26,45.43,3.5,4,Sedan,Diesel,2023,8.39,3652,Central,50.0
T0423,V003,D019,Driver_19,2023-10-09 08:00:00,10,4,Route_City_B,City,108.8,16.34,6.658506731946145,1600.21,6.3,Hard,Medium,Fog,27,Minor Delay,1.81,2.26,46267.04,3,3.8333333333333335,0.0,494.49729811944803,17517.053964786115,161.0,62.61,3.5,10,Sedan,Diesel,2023,7.98,7541,East Zone,94.9
T0424,V001,D017,Driver_17,2023-10-10 00:00:00,10,4,Route_Highway_1,Highway,225.2,31.53,7.142404059625752,2702.3,6.5,Hard,Very High,Clear,124,Major Delay,3.75,5.82,34132.28,2,36.45,385.7365221180974,1205.232705327814,21359.40922744591,94.85,38.87,3.1,15,SUV,Petrol,2023,9.31,8013,South Zone,97.9
T0425,V016,D013,Driver_13,2023-10-10 16:00:00,10,4,Route_City_B,City,354.4,26.09,13.583748562667688,2599.74,6.7,Hard,Low,Storm,80,Major Delay,5.91,7.24,35493.38,2,22.25,0.0,1546.1638777629,21892.593877762898,61.77,64.8,3.3,5,Van,Petrol,2019,16.2,8489,Central,70.0
T0426,V006,D016,Driver_16,2023-10-11 08:00:00,10,4,Route_Highway_1,Highway,267.3,24.94,10.717722534081796,2387.91,3.2,Moderate,Medium,Clear,14,Minor Delay,4.46,4.69,19346.64,1,29.0,515.5431120136416,897.4112811500545,23147.504393163697,86.6,76.12,3.8,9,Van,Diesel,2016,10.74,7599,East Zone,40.0
T0427,V017,D008,Driver_8,2023-10-12 00:00:00,10,4,Route_Rural_X,Rural,222.5,19.13,11.630946157867225,1743.44,7.4,Hard,Low,Clear,11,Minor Delay,3.71,3.89,1503.97,1,34.1,0.0,689.5537692305211,3936.9637692305214,17.69,80.1,4.1,5,SUV,Diesel,2018,11.39,7373,East Zone,56.2
T0428,V005,D019,Driver_19,2023-10-12 16:00:00,10,4,Route_Rural_X,Rural,143.2,16.74,8.554360812425328,1623.62,1.8,Easy,High,Fog,46,Major Delay,2.39,3.15,14482.130000000001,3,22.599999999999998,0.0,712.4686657602373,7163.465332426904,50.02,62.35,3.5,10,Bus,Diesel,2023,11.08,5986,East Zone,85.8
T0429,V005,D018,Driver_18,2023-10-13 08:00:00,10,4,Route_City_A,City,146.5,14.51,10.096485182632668,1557.09,2.8,Easy,High,Clear,32,Major Delay,2.44,2.98,14482.130000000001,3,22.599999999999998,0.0,447.98447626149135,6832.451142928158,46.64,69.2,3.5,15,Bus,Diesel,2023,11.08,5986,North Zone,55.7
T0430,V006,D001,Driver_1,2023-10-14 00:00:00,10,4,Route_Rural_Y,Rural,274.4,23.82,11.519731318219982,2327.9,8.9,Hard,Low,Clear,12,Minor Delay,4.57,4.77,19346.64,1,29.0,0.0,958.771905635759,22633.311905635757,82.48,82.41,4.8,5,Van,Diesel,2016,10.74,7599,East Zone,36.1
T0431,V003,D014,Driver_14,2023-10-14 16:00:00,10,4,Route_Highway_1,Highway,397.8,48.42,8.215613382899628,4944.56,7.6,Hard,Medium,Clear,42,Major Delay,6.63,7.33,46267.04,3,3.8333333333333335,1525.2976564553462,1939.9925125068448,23832.196835628856,59.91,62.14,3.4,14,Sedan,Diesel,2023,7.98,7541,North Zone,69.0
T0432,V005,D019,Driver_19,2023-10-15 08:00:00,10,4,Route_Highway_2,Highway,271.5,29.41,9.231553893233594,3121.61,1.1,Easy,High,Clear,47,Major Delay,4.53,5.31,14482.130000000001,3,22.599999999999998,656.0670257971451,1269.7299409856353,9874.783633449448,36.37,63.65,3.5,10,Bus,Diesel,2023,11.08,5986,South Zone,89.2
T0433,V005,D015,Driver_15,2023-10-16 00:00:00,10,4,Route_City_A,City,232.0,25.84,8.978328173374614,2263.35,3.2,Moderate,Low,Storm,94,Major Delay,3.87,5.43,14482.130000000001,3,22.599999999999998,0.0,1615.6987473202198,8706.425413986886,37.53,54.21,4.1,7,Bus,Diesel,2023,11.08,5986,Central,85.7
T0434,V010,D018,Driver_18,2023-10-16 16:00:00,10,4,Route_Highway_1,Highway,297.6,22.27,13.363268971710824,2081.41,2.9,Easy,High,Clear,115,Major Delay,4.96,6.88,55975.82,4,22.625,850.1591719724544,1694.6684392380528,18620.192611210507,62.57,56.71,3.5,15,Bus,Petrol,2017,14.54,2085,East Zone,42.3
T0435,V010,D002,Driver_2,2023-10-17 08:00:00,10,4,Route_Highway_1,Highway,196.8,15.51,12.688588007736945,1570.43,3.4,Moderate,High,Fog,57,Major Delay,3.28,4.23,55975.82,4,22.625,673.2031262181662,860.6019693204499,17098.190095538615,86.88,69.08,3.5,3,Bus,Petrol,2017,14.54,2085,West Zone,77.1
T0436,V019,D022,Driver_22,2023-10-18 00:00:00,10,4,Route_City_A,City,42.9,4.46,9.61883408071749,382.61,3.2,Moderate,Medium,Hot,0,On Time,0.71,0.71,68962.6,4,20.1,0.0,162.86655448080947,17786.126554480812,414.6,74.98,3.3,7,Truck,Petrol,2021,10.45,661,East Zone,45.4
T0437,V017,D017,Driver_17,2023-10-18 16:00:00,10,4,Route_Rural_X,Rural,233.7,30.58,7.6422498364944405,2881.19,1.6,Easy,Very High,Clear,0,On Time,3.9,3.9,1503.97,1,34.1,0.0,1077.6898944438917,5462.849894443892,23.38,69.7,3.1,15,SUV,Diesel,2018,11.39,7373,Central,45.3
T0438,V014,D018,Driver_18,2023-10-19 08:00:00,10,4,Route_Highway_1,Highway,383.9,28.46,13.489107519325367,2514.46,5.1,Moderate,Medium,Hot,0,On Time,6.4,6.4,60260.29,5,25.580000000000002,1188.0057111302194,1862.650129451831,17617.17384058205,45.89,84.54,3.5,15,Van,CNG,2014,13.81,1521,South Zone,91.2
T0439,V009,D006,Driver_6,2023-10-20 00:00:00,10,4,Route_Rural_X,Rural,86.6,15.25,5.6786885245901635,1451.21,7.6,Hard,Very High,Clear,61,Major Delay,1.44,2.46,69521.94,3,20.133333333333333,0.0,563.9736298883029,25189.163629888302,290.87,52.65,3.6,1,Sedan,Diesel,2023,8.39,3652,East Zone,47.5
T0440,V014,D019,Driver_19,2023-10-20 16:00:00,10,4,Route_City_A,City,282.2,23.62,11.947502116850126,2404.72,6.5,Hard,High,Hot,0,On Time,4.7,4.7,60260.29,5,25.580000000000002,0.0,1232.904222920711,15689.682222920712,55.6,81.05,3.5,10,Van,CNG,2014,13.81,1521,Central,48.4
T0441,V001,D004,Driver_4,2023-10-21 08:00:00,10,4,Route_Rural_X,Rural,96.4,11.97,8.053467000835422,1077.57,7.1,Hard,High,Clear,93,Major Delay,1.61,3.16,34132.28,2,36.45,0.0,477.8155971573709,18621.52559715737,193.17,47.96,3.0,8,SUV,Petrol,2023,9.31,8013,East Zone,30.0
T0442,V019,D001,Driver_1,2023-10-22 00:00:00,10,4,Route_City_B,City,223.6,22.53,9.924545051043053,2460.39,1.7,Easy,Low,Rain,0,On Time,3.73,3.73,68962.6,4,20.1,0.0,694.3027648710278,20395.342764871028,91.21,81.67,4.8,5,Truck,Petrol,2021,10.45,661,Central,90.9
T0443,V013,D008,Driver_8,2023-10-22 16:00:00,10,4,Route_Highway_2,Highway,56.7,3.62,15.662983425414366,312.21,9.6,Hard,High,Clear,0,On Time,0.95,0.95,18146.56,1,33.3,113.36114592885615,186.80895509401293,18758.940101022872,330.85,91.87,4.1,5,Bus,Petrol,2011,17.12,3573,East Zone,85.5
T0444,V013,D023,Driver_23,2023-10-23 08:00:00,10,4,Route_Mixed,Mixed,191.1,11.51,16.602953953084274,1086.83,8.5,Hard,Medium,Clear,28,Minor Delay,3.19,3.65,18146.56,1,33.3,429.78096102237384,740.7044522400123,20403.875413262387,106.77,90.89,5.0,17,Bus,Petrol,2011,17.12,3573,West Zone,73.9
T0445,V004,D007,Driver_7,2023-10-24 00:00:00,10,4,Route_Highway_1,Highway,307.3,48.57,6.326950792670373,4149.05,8.2,Hard,Low,Rain,0,On Time,5.12,5.12,17174.29,1,6.7,974.8194361003953,1110.6843803861466,23408.843816486544,76.18,67.53,3.3,3,Bus,Petrol,2017,6.19,6735,North Zone,82.5
T0446,V001,D003,Driver_3,2023-10-24 16:00:00,10,4,Route_Rural_Y,Rural,152.1,16.36,9.297066014669927,1596.18,8.4,Hard,Low,Fog,0,On Time,2.53,2.53,34132.28,2,36.45,0.0,595.278675596211,19257.59867559621,126.61,78.25,4.3,12,SUV,Petrol,2023,9.31,8013,Central,40.6
T0447,V017,D010,Driver_10,2023-10-25 08:00:00,10,4,Route_Highway_2,Highway,272.7,25.0,10.908,2707.67,9.4,Hard,Medium,Clear,0,On Time,4.54,4.54,1503.97,1,34.1,1009.6326641208717,1244.4423056179505,6465.714969738822,23.71,82.3,4.4,14,SUV,Diesel,2018,11.39,7373,West Zone,62.1
T0448,V008,D010,Driver_10,2023-10-26 00:00:00,10,4,Route_Mixed,Mixed,322.3,58.25,5.533047210300429,5824.07,5.9,Moderate,Medium,Clear,0,On Time,5.37,5.37,21444.72,2,21.549999999999997,768.1103322764856,1235.3319721799148,18549.872304456403,57.55,70.13,4.4,14,Sedan,Diesel,2018,6.17,8726,West Zone,54.6
T0449,V002,D019,Driver_19,2023-10-26 16:00:00,10,4,Route_Rural_X,Rural,372.3,49.16,7.573230268510986,4743.4,2.8,Easy,High,Fog,47,Major Delay,6.21,6.99,10495.08,1,16.3,0.0,2047.9875060376198,17286.467506037618,46.43,59.89,3.5,10,Bus,Diesel,2013,9.56,3112,East Zone,36.6
T0450,V008,D014,Driver_14,2023-10-27 08:00:00,10,4,Route_Highway_1,Highway,109.2,23.14,4.719101123595506,2440.2,6.6,Hard,Medium,Rain,39,Major Delay,1.82,2.47,21444.72,2,21.549999999999997,252.13481785246682,581.3853912341289,13996.080209086596,128.17,54.94,3.4,14,Sedan,Diesel,2018,6.17,8726,North Zone,64.0
T0451,V007,D002,Driver_2,2023-10-28 00:00:00,10,4,Route_Rural_X,Rural,171.7,18.29,9.387643521049753,1650.76,7.7,Hard,Low,Hot,0,On Time,2.86,2.86,14838.89,1,17.9,0.0,582.4142388241423,17072.064238824143,99.43,75.26,3.5,3,Sedan,Electric,2021,9.52,1275,South Zone,94.5
T0452,V002,D001,Driver_1,2023-10-28 16:00:00,10,4,Route_City_B,City,77.9,10.64,7.321428571428571,944.14,7.6,Hard,High,Fog,0,On Time,1.3,1.3,10495.08,1,16.3,0.0,271.5344991423706,11710.754499142371,150.33,75.78,4.8,5,Bus,Diesel,2013,9.56,3112,North Zone,32.8
T0453,V003,D023,Driver_23,2023-10-29 08:00:00,10,4,Route_City_A,City,397.1,48.16,8.245431893687709,4350.09,5.7,Moderate,Low,Hot,30,Major Delay,6.62,7.12,46267.04,3,3.8333333333333335,0.0,1514.7519689809742,21287.18863564764,53.61,71.48,5.0,17,Sedan,Diesel,2023,7.98,7541,North Zone,50.4
T0454,V018,D023,Driver_23,2023-10-30 00:00:00,10,4,Route_Highway_1,Highway,372.3,71.63,5.197542928940389,6238.6,1.6,Easy,High,Fog,57,Major Delay,6.21,7.16,61824.66,4,15.649999999999999,1313.1744925389917,1500.4930970185094,24508.432589557502,65.83,58.12,5.0,17,Bus,Electric,2021,7.14,6175,North Zone,44.5
T0455,V012,D018,Driver_18,2023-10-30 16:00:00,10,4,Route_Mixed,Mixed,225.2,19.8,11.373737373737372,1993.28,4.3,Moderate,High,Clear,62,Major Delay,3.75,4.79,60915.99,5,25.1,426.4996058772415,1369.651863700221,15972.629469577463,70.93,64.9,3.5,15,Sedan,Electric,2022,13.27,8055,West Zone,46.7
T0456,V001,D007,Driver_7,2023-10-31 08:00:00,10,4,Route_Mixed,Mixed,340.0,38.52,8.826583592938732,3304.38,9.3,Hard,Medium,Clear,0,On Time,5.67,5.67,34132.28,2,36.45,583.089852724572,1382.325126646797,22335.93497937137,65.69,73.19,3.3,3,SUV,Petrol,2023,9.31,8013,Central,93.6
T0457,V012,D008,Driver_8,2023-11-01 00:00:00,11,4,Route_City_B,City,218.0,22.43,9.719126170307623,2329.06,6.3,Hard,High,Fog,52,Major Delay,3.63,4.5,60915.99,5,25.1,0.0,1077.4545444555702,15589.712544455571,71.51,65.95,4.1,5,Sedan,Electric,2022,13.27,8055,North Zone,62.8
T0458,V005,D001,Driver_1,2023-11-01 16:00:00,11,4,Route_City_B,City,257.0,26.11,9.842972041363463,2656.21,5.8,Moderate,Medium,Rain,90,Major Delay,4.28,5.78,14482.130000000001,3,22.599999999999998,0.0,1235.3563883742172,8718.943055040883,33.93,59.93,4.8,5,Bus,Diesel,2023,11.08,5986,East Zone,62.6
T0459,V017,D025,Driver_25,2023-11-02 08:00:00,11,4,Route_Highway_1,Highway,53.9,5.16,10.445736434108527,438.68,3.4,Moderate,Medium,Clear,11,Minor Delay,0.9,1.08,1503.97,1,34.1,102.85879643991346,237.8067610638683,2283.3155575037817,42.36,81.02,5.0,5,SUV,Diesel,2018,11.39,7373,Central,83.2
T0460,V016,D023,Driver_23,2023-11-03 00:00:00,11,4,Route_Rural_X,Rural,307.0,21.65,14.180138568129331,1893.96,4.3,Moderate,High,Clear,59,Major Delay,5.12,6.1,35493.38,2,22.25,0.0,1074.2826436093976,20714.932643609398,67.48,77.98,5.0,17,Van,Petrol,2019,16.2,8489,Central,40.8
T0461,V015,D003,Driver_3,2023-11-03 16:00:00,11,4,Route_Rural_Y,Rural,68.5,4.16,16.466346153846153,367.01,9.1,Hard,Medium,Hot,0,On Time,1.14,1.14,33176.83,4,30.275000000000002,0.0,250.86163870675657,8912.079138706757,130.1,94.49,4.3,12,SUV,Petrol,2017,16.98,4343,East Zone,64.1
T0462,V015,D024,Driver_24,2023-11-04 08:00:00,11,4,Route_Mixed,Mixed,333.9,21.55,15.494199535962876,1840.33,7.0,Hard,Medium,Rain,44,Major Delay,5.56,6.3,33176.83,4,30.275000000000002,666.4992004894661,1464.0735207192706,12265.110221208737,36.73,78.54,3.5,4,SUV,Petrol,2017,16.98,4343,Central,60.1
T0463,V005,D023,Driver_23,2023-11-05 00:00:00,11,4,Route_Mixed,Mixed,317.2,32.26,9.832610043397397,3378.36,8.1,Hard,Medium,Clear,20,Minor Delay,5.29,5.62,14482.130000000001,3,22.599999999999998,1217.8130675582258,1478.862731468233,10902.412465693125,34.37,77.47,5.0,17,Bus,Diesel,2023,11.08,5986,West Zone,71.8
T0464,V014,D008,Driver_8,2023-11-05 16:00:00,11,4,Route_City_B,City,289.3,22.34,12.949865711727844,2255.89,5.1,Moderate,High,Clear,0,On Time,4.82,4.82,60260.29,5,25.580000000000002,0.0,763.3309435667941,15071.278943566795,52.1,85.72,4.1,5,Van,CNG,2014,13.81,1521,East Zone,100.0
T0465,V002,D022,Driver_22,2023-11-06 08:00:00,11,4,Route_Highway_2,Highway,33.7,3.51,9.601139601139602,368.75,6.7,Hard,Medium,Clear,38,Major Delay,0.56,1.2,10495.08,1,16.3,53.75085608756136,297.75924608761915,11215.34010217518,332.8,65.84,3.3,7,Bus,Diesel,2013,9.56,3112,Central,83.9
T0466,V011,D025,Driver_25,2023-11-07 00:00:00,11,4,Route_City_B,City,135.2,9.26,14.600431965442764,987.72,3.2,Moderate,Medium,Clear,23,Minor Delay,2.25,2.64,16252.189999999999,2,29.549999999999997,0.0,413.7715985204771,9527.586598520476,70.47,87.55,5.0,5,SUV,Diesel,2014,15.48,4443,West Zone,57.9
T0467,V019,D015,Driver_15,2023-11-07 16:00:00,11,4,Route_Rural_Y,Rural,120.0,14.21,8.444757213230119,1368.87,7.3,Hard,High,Clear,76,Major Delay,2.0,3.27,68962.6,4,20.1,0.0,948.4336944922776,19557.95369449228,162.98,57.32,4.1,7,Truck,Petrol,2021,10.45,661,East Zone,87.9
T0468,V007,D005,Driver_5,2023-11-08 08:00:00,11,4,Route_Rural_X,Rural,156.9,19.72,7.956389452332658,1728.36,4.8,Moderate,High,Clear,0,On Time,2.62,2.62,14838.89,1,17.9,0.0,569.1180099033511,17136.36800990335,109.22,72.82,3.7,3,Sedan,Electric,2021,9.52,1275,North Zone,41.9
T0469,V006,D003,Driver_3,2023-11-09 00:00:00,11,4,Route_Rural_X,Rural,53.3,5.84,9.126712328767123,548.77,5.0,Moderate,Low,Fog,18,Minor Delay,0.89,1.19,19346.64,1,29.0,0.0,302.8257428103434,20198.235742810342,378.95,73.55,4.3,12,Van,Diesel,2016,10.74,7599,Central,32.1
T0470,V002,D019,Driver_19,2023-11-09 16:00:00,11,4,Route_Highway_2,Highway,376.0,42.45,8.857479387514722,4026.58,6.8,Hard,Medium,Clear,74,Major Delay,6.27,7.5,10495.08,1,16.3,852.937552655531,1374.1924174590818,16748.789970114613,44.54,56.33,3.5,10,Bus,Diesel,2013,9.56,3112,West Zone,44.3
T0471,V006,D001,Driver_1,2023-11-10 08:00:00,11,4,Route_Mixed,Mixed,230.4,27.29,8.44265298644192,2869.18,9.4,Hard,Low,Storm,67,Major Delay,3.84,4.96,19346.64,1,29.0,896.6924350686776,929.9301009313806,24042.442536000057,104.35,62.27,4.8,5,Van,Diesel,2016,10.74,7599,West Zone,53.8
T0472,V018,D015,Driver_15,2023-11-11 00:00:00,11,4,Route_City_B,City,136.1,19.74,6.894630192502533,2095.79,1.6,Easy,Medium,Hot,43,Major Delay,2.27,2.98,61824.66,4,15.649999999999999,0.0,664.7675945116077,18216.722594511608,133.85,61.71,4.1,7,Bus,Electric,2021,7.14,6175,East Zone,65.7
